original	polished	Count
Printed at London, and re-printed at Edinburgh by the Heir of Andrew Anderson, Printer to the King and Queens Most Excellent Majesties.	Printed at London, and re-printed at Edinburgh by the Heir of Andrew Anderson, Printer to the King and Queens Most Excellent Majesties	 1
printed for W. L.	printed for W. L	 1
apud Sam. Broun, & Joh. de l'Ecluse, Bibliop.	apud Sam. Broun, & Joh. de l'Ecluse, Bibliop	 1
Printed for J. Clarke, senior, at the Bib[le ...] in VVest-Smith-fie[ld ...	Printed for J. Clarke, senior, at the Bib[le ...] in VVest-Smith-fie[ld	 1
printed by John Richardson, for Mat. Wotton, and G. Conyers, at the three Pigeons in Fleet-street, and at the Ring on Ludgate-Hill. 1687. price 1s.	printed by John Richardson, for Mat. Wotton, and G. Conyers, at the three Pigeons in Fleet-street, and at the Ring on Ludgate-Hill. 1687. price 1s	 1
printed for Andrew Sowle, and are to be sold by the several booksellers in London ...	printed for Andrew Sowle, and are to be sold by the several booksellers in London	 1
by D. Lindsay & partners] Sold by Walter Pope ...	by D. Lindsay & partners] Sold by Walter Pope	 1
for R. VV.	for R. VV	 1
Printed for Tho. Willis.	Printed for Tho. Willis	 1
Printed by and for A. D.	Printed by and for A. D	 1
For Benjamin Allen, and are to be sold at his shop ...	For Benjamin Allen, and are to be sold at his shop	 1
Printed by for and [sic] A. M[ilbourn].	Printed by for and [sic] A. M[ilbourn]	 1
printed for the use and benefit of Edward Minshew, gent.	printed for the use and benefit of Edward Minshew, gent	 1
Printed for the use of all those who do any ways believe the real conversion of H. H.	Printed for the use of all those who do any ways believe the real conversion of H. H	 1
Printed for, and sold by the author ...	Printed for, and sold by the author	 1
Printed for F. Coles, T. Vere, J. Wright, J. Clarke, W. Thackeray, and T. P[assinger].	Printed for F. Coles, T. Vere, J. Wright, J. Clarke, W. Thackeray, and T. P[assinger]	 1
Printed for J. C[larke]. W. T[hackeray]. and T. P[assinger].	Printed for J. C[larke]. W. T[hackeray]. and T. P[assinger]	 1
printed for R. W[hitaker].	printed for R. W[hitaker]	 1
printed for C.J.	printed for C.J	 1
Printed for F. Coles, T. Vere, J. Wright, J. Clarke, W. T[hackeray]. & T. P[assinger].	Printed for F. Coles, T. Vere, J. Wright, J. Clarke, W. T[hackeray]. & T. P[assinger]	 1
printed by Robert and William Leybourn, for George Hurlock, and are to be sold at his shop ...	printed by Robert and William Leybourn, for George Hurlock, and are to be sold at his shop	 1
printed for I. C. and Iohn Saywell, and part of the Impression made over for the use and benefit of Edward Minshew Gent.	printed for I. C. and Iohn Saywell, and part of the Impression made over for the use and benefit of Edward Minshew Gent	 1
typis, Roberti Sanders ...	typis, Roberti Sanders	 1
For J. W.	For J. W	 1
Printed for Richard Harper ...	Printed for Richard Harper	 1
printed for Nathaniel Rolls, ...	printed for Nathaniel Rolls,	 1
... for Jacob Tonson	for Jacob Tonson	 1
printed for B. H[arris?].	printed for B. H[arris?]	 1
printed by T. M[oore].	printed by T. M[oore]	 1
Printed by and for A. M.	Printed by and for A. M	 1
Printed for P. B[rooksby].	Printed for P. B[rooksby]	 1
Printed for J.D[eacon].	Printed for J.D[eacon]	 1
printed for F[rancis]. Coules and T. B.	printed for F[rancis]. Coules and T. B	 1
Printed by T. M[oore?].	Printed by T. M[oore?]	 1
printed for M. A.	printed for M. A	 1
Printed for F. Coles, T. Vere, J. Wri[ght,] J. Clark, W. Thackeray, and T. P[assinger].	Printed for F. Coles, T. Vere, J. Wri[ght,] J. Clark, W. Thackeray, and T. P[assinger]	 1
Printed for J. B[lare].	Printed for J. B[lare]	 1
printed for the author; and are to be sold a[t ...	printed for the author; and are to be sold a[t	 1
printed for D.J.	printed for D.J	 1
Printed for T. M[oore?].	Printed for T. M[oore?]	 1
Printed for R. G.	Printed for R. G	 1
Printed for J. H.	Printed for J. H	 1
typis Roberti Viti.	typis Roberti Viti	 1
Printed by A.P.	Printed by A.P	 1
Printed by and for Alex. Milbourn ...	Printed by and for Alex. Milbourn	 1
Printed for W. Thackeray, E.M. and A.M.	Printed for W. Thackeray, E.M. and A.M	 1
printed for M.C.	printed for M.C	 1
Jun. 30. 1684. In vesp. Comit. Resp. Tho. Smoult, pro gradu S.T.D. Coll. Dl Joh.	Jun. 30. 1684. In vesp. Comit. Resp. Tho. Smoult, pro gradu S.T.D. Coll. Dl Joh	 1
printed for R. H. and are to be sold in St. Pauls Church-yard.	printed for R. H. and are to be sold in St. Pauls Church-yard	 1
Ex officina M. C.	Ex officina M. C	 1
printed for R, [sic] VV.	printed for R, [sic] VV	 1
For I. A.	For I. A	 1
printed by W. G.	printed by W. G	 1
Printed for J.C[larke]. W.T[hackeray]. and T.P[assinger].	Printed for J.C[larke]. W.T[hackeray]. and T.P[assinger]	 1
Printed for W. Thackeray, at the Angel in Duck-Lane, J. Millet, at the Angel in Little-Britain, and A. Milbourn, at the Stationers-Arms in Green-Arbor in the Little-Old-Baily. Where any chapman may be furnished with all sorts of small books and ballads at reasonable rates.	Printed for W. Thackeray, at the Angel in Duck-Lane, J. Millet, at the Angel in Little-Britain, and A. Milbourn, at the Stationers-Arms in Green-Arbor in the Little-Old-Baily. Where any chapman may be furnished with all sorts of small books and ballads at reasonable rates	 1
Printed for J. Blare at the Looking-Glass on [...	Printed for J. Blare at the Looking-Glass on [	 1
Printed for P.B.	Printed for P.B	 1
Printed and are to be sold by Daniel Browne ... and Tho. Axe ...	Printed and are to be sold by Daniel Browne ... and Tho. Axe	 1
by J. W.	by J. W	 1
printed for [F. Coles, T. Vere, ...	printed for [F. Coles, T. Vere,	 1
printed for J.S[tarkey].	printed for J.S[tarkey]	 1
printed for George Hurlock, and are to be sold at his shop ...	printed for George Hurlock, and are to be sold at his shop	 1
excudebat L. Lichfield academiæ typographus, & prostant venales apud R. Davis, & E. Forrest Jun.	excudebat L. Lichfield academiæ typographus, & prostant venales apud R. Davis, & E. Forrest Jun	 1
ex officinâ Joh. Hayes, celeberrimæ Academiæ Typographi. 1685. Impensis G. Graves, jun. bibliop. Cantab.	ex officinâ Joh. Hayes, celeberrimæ Academiæ Typographi. 1685. Impensis G. Graves, jun. bibliop. Cantab	 1
Printed for F. Coles, T. [Vere ...	Printed for F. Coles, T. [Vere	 1
Printed for I.W[right]. I.C[larke]. W.T[hackeray]. and T.P[assinger].	Printed for I.W[right]. I.C[larke]. W.T[hackeray]. and T.P[assinger]	 1
Printed for J.C[larke]. W.T[hackeray]. [an]d T.P[assinger].	Printed for J.C[larke]. W.T[hackeray]. [an]d T.P[assinger]	 1
Printed for J.C. W.T. and T.P.	Printed for J.C. W.T. and T.P	 1
Printed for J.C. W.T. & T.P.	Printed for J.C. W.T. & T.P	 1
Printed for I.C. W.T. [an]d T.P.	Printed for I.C. W.T. [an]d T.P	 1
by William Bladen, by special order.	by William Bladen, by special order	 1
printed by F.L. for I.S. ...	printed by F.L. for I.S.	 1
printed by S. G. and B. G. for W. K.	printed by S. G. and B. G. for W. K	 1
printed for E.J.	printed for E.J	 1
This copie was printed at Yorke by Robert Baker, printer to the Kings most Excellent Majesty, and and [sic] by the assignes of Iohn Bill, and now printed at London for I. F.	This copie was printed at Yorke by Robert Baker, printer to the Kings most Excellent Majesty, and and [sic] by the assignes of Iohn Bill, and now printed at London for I. F	 1
Imprinted at Yorke by Robert Barker, and now reprinted at London for J.B.	Imprinted at Yorke by Robert Barker, and now reprinted at London for J.B	 1
sould by I: Walsh musicall instrument maker in ordinary to his Majesty, at the Golden Harpe and Hoboy in Catherine Street, near Summerset House in the Strand, and I: Hare musicall instrument seller at the Golden Violl in St: Paules Church-yard, and at his shop in Freemans-yard in Cornhill near the Royall Exchange price 1s. 6d.	sould by I: Walsh musicall instrument maker in ordinary to his Majesty, at the Golden Harpe and Hoboy in Catherine Street, near Summerset House in the Strand, and I: Hare musicall instrument seller at the Golden Violl in St: Paules Church-yard, and at his shop in Freemans-yard in Cornhill near the Royall Exchange price 1s. 6d	 1
for R[ichard]. H[arper]. and I.G.	for R[ichard]. H[arper]. and I.G	 1
printed by Benj. Motte for Robert Clavel, and Charles Harper; at the Peacock in St. Paul's Church-Yard, and the Flower-de-luce, in Fleet-street.	printed by Benj. Motte for Robert Clavel, and Charles Harper; at the Peacock in St. Paul's Church-Yard, and the Flower-de-luce, in Fleet-street	 1
printed by N. T[hompson].	printed by N. T[hompson]	 1
excudebat A. & L. Lichfield, pro Societat. Stationar.	excudebat A. & L. Lichfield, pro Societat. Stationar	 1
excudit Rogerus Nortonus, regius in Latinis, Gracis & Hebraicis typographus.	excudit Rogerus Nortonus, regius in Latinis, Gracis & Hebraicis typographus	 1
Printed formerly in Holland, and now reprinted by W. Godbid and are to be sold by Richard Skelton, and Richard Head, at [...	Printed formerly in Holland, and now reprinted by W. Godbid and are to be sold by Richard Skelton, and Richard Head, at [	 1
printed by E.C. for M.S.	printed by E.C. for M.S	 1
printed for F. Coles and T.B.	printed for F. Coles and T.B	 1
printed for G.E.& C.	printed for G.E.& C	 1
printed for E.H.	printed for E.H	 1
By T.F.	By T.F	 1
printed by R.H[odgkinson].	printed by R.H[odgkinson]	 1
typis T. Warren impensis Societatis Stationar.	typis T. Warren impensis Societatis Stationar	 1
printed by John Harefinch, for William Hensman, at the Kings-Head in Westminster-Hall, and are to be sold by Rest Fenner bookseller in Canterbury.	printed by John Harefinch, for William Hensman, at the Kings-Head in Westminster-Hall, and are to be sold by Rest Fenner bookseller in Canterbury	 1
printed by W. R[awlins].	printed by W. R[awlins]	 1
Printed for J. Walter, at the Golden Ball in Pyecorner.	Printed for J. Walter, at the Golden Ball in Pyecorner	 1
printed for Samuel Crouch ...	printed for Samuel Crouch	 1
printed by the heir of Andrew Anderson, printer to His Most Sacred Majesty, city and university, An. Dom. 1688. Reprinted at London, for Richard Baldwin, near the Black Bull in the Old-Baily.	printed by the heir of Andrew Anderson, printer to His Most Sacred Majesty, city and university, An. Dom. 1688. Reprinted at London, for Richard Baldwin, near the Black Bull in the Old-Baily	 1
printed by Thomas Milbourn dwelling in Jewen-Street, Anno. Dom.	printed by Thomas Milbourn dwelling in Jewen-Street, Anno. Dom	 1
printed, and sold by C. D. in T.	printed, and sold by C. D. in T	 1
by Robert Barker, printer the Kings Most Excellent Majestie : and by the assignes of John Bill.	by Robert Barker, printer the Kings Most Excellent Majestie : and by the assignes of John Bill	 1
printed for F.B.	printed for F.B	 1
printed by P.L[illicrap].	printed by P.L[illicrap]	 1
printed by T. M. for the author, and are to be had at Mr. Cater', in Old Palace-yard near the Parliament-house; as likewise The Loan-Office, and an Advantageous Method, &c.	printed by T. M. for the author, and are to be had at Mr. Cater', in Old Palace-yard near the Parliament-house; as likewise The Loan-Office, and an Advantageous Method, &c	 1
Catalogues are distributed by William Miller, at the Acorn in St. Paul's Church-Yard, where gentlemen and others may be furnished with most sorts of acts of parliament, kings, lord chancellors, and speakers speeches, and other state matters; as also books of divinity, church-government, sermons on most occasions, &c.	Catalogues are distributed by William Miller, at the Acorn in St. Paul's Church-Yard, where gentlemen and others may be furnished with most sorts of acts of parliament, kings, lord chancellors, and speakers speeches, and other state matters; as also books of divinity, church-government, sermons on most occasions, &c	 1
printed by T.R. for W.R.	printed by T.R. for W.R	 1
printed for F.T.	printed for F.T	 1
printed by R.R. for R.W.	printed by R.R. for R.W	 1
printed for the assigns of F. S.	printed for the assigns of F. S	 1
printed by W. Godbid, for E. Hurlock, [and are] to be sold at the Rose at the west end of ...	printed by W. Godbid, for E. Hurlock, [and are] to be sold at the Rose at the west end of	 1
Catalogues are delivered gratis to all gentlemen, &c, by Mr. Fox in Westminster-Hall, Mr. Wootton at the Three Daggers near the Inner-Temple-Gate in Fleet-street, Mr. Miller at the Acorn in St. Paul's Church-yard, at Bridges Coffee-House in Popes-Head-Alley in ...	Catalogues are delivered gratis to all gentlemen, &c, by Mr. Fox in Westminster-Hall, Mr. Wootton at the Three Daggers near the Inner-Temple-Gate in Fleet-street, Mr. Miller at the Acorn in St. Paul's Church-yard, at Bridges Coffee-House in Popes-Head-Alley in	 1
Printed for A.S.	Printed for A.S	 1
Ex officinâ Johan. Hayes, celeberrimæ Academiæ Typographi. Impensis Johan. Creed, bibliop. Cantab.	Ex officinâ Johan. Hayes, celeberrimæ Academiæ Typographi. Impensis Johan. Creed, bibliop. Cantab	 1
printed by H. R.	printed by H. R	 1
printed by A.B. for C.D.	printed by A.B. for C.D	 1
printed for F[rancis]. C[oles]. and T[homas]. B[ates].	printed for F[rancis]. C[oles]. and T[homas]. B[ates]	 1
printed by A. & L. Lichfield, for Samuel Thomson, at the Bishops-head in S. Pauls Church-yard, Lon.	printed by A. & L. Lichfield, for Samuel Thomson, at the Bishops-head in S. Pauls Church-yard, Lon	 1
printed for W. Miller, at the Gilded Acorn in St. Paul's Church-yard, where gentlemen and others may be furnished with bound books of most sorts, acts of Parliament, speeches, and other sorts of discourses, and state-matters; as also books of divinity, church-government, humanity, sermons on most occasions, &c.	printed for W. Miller, at the Gilded Acorn in St. Paul's Church-yard, where gentlemen and others may be furnished with bound books of most sorts, acts of Parliament, speeches, and other sorts of discourses, and state-matters; as also books of divinity, church-government, humanity, sermons on most occasions, &c	 1
printed for S[.M. ...	printed for S[.M.	 1
printed by W. Godbid, for R. Bloome, and are to be sold by Robert Crofts ...	printed by W. Godbid, for R. Bloome, and are to be sold by Robert Crofts	 1
Printed by R. Norton for Robert Pawlett ...	Printed by R. Norton for Robert Pawlett	 1
Printed for W. Freeman ...	Printed for W. Freeman	 1
Printed, and sold by M. Fabian ...	Printed, and sold by M. Fabian	 1
Printed for S.H.	Printed for S.H	 1
for T.H.	for T.H	 1
Sold by Nathanael Brooke ...	Sold by Nathanael Brooke	 1
Printed for Robert Battersby ...	Printed for Robert Battersby	 1
Printed for Andrew Thorncomb ...	Printed for Andrew Thorncomb	 1
Printed and sold by Andrew Sowle, at the Crooked-Billet in Holloway-Lane ...	Printed and sold by Andrew Sowle, at the Crooked-Billet in Holloway-Lane	 1
Printed by Joseph Moxon ...	Printed by Joseph Moxon	 1
Printed by J.D. and sold by R. Baldwin ...	Printed by J.D. and sold by R. Baldwin	 1
Printed, and are to be Sold by Rich. Baldwin ...	Printed, and are to be Sold by Rich. Baldwin	 1
Printed for R. Bently, and M. Magnes ...	Printed for R. Bently, and M. Magnes	 1
Printed for Rich. Parker ... and Peter Buck ...	Printed for Rich. Parker ... and Peter Buck	 1
Printed for Walter Kettilby ...	Printed for Walter Kettilby	 1
Printed by A.M. for Nathanael Webb ...	Printed by A.M. for Nathanael Webb	 1
Printed by Matthew Simmons for Henry Overton ...	Printed by Matthew Simmons for Henry Overton	 1
printed for B. H. in Grace-Church-street.	printed for B. H. in Grace-Church-street	 1
Printed by William Downing ...	Printed by William Downing	 1
Printed by Thomas James ...	Printed by Thomas James	 1
Printed by M. Simmons for William Adderton, and are to be sold at his shop ...	Printed by M. Simmons for William Adderton, and are to be sold at his shop	 1
